id-sum;anio;mes;dia;fecha;franja;tipo;subtipo;uso_arma;uso_moto;barrio;comuna;latitud;longitud;cantidad
88632;2023;MARZO;LUNES;20/3/2023;20;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65024921;-58,50541527;1
88633;2023;SEPTIEMBRE;LUNES;11/9/2023;20;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,65063;-58,505061;1
88634;2023;OCTUBRE;LUNES;23/10/2023;7;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,648923;-58,505276;1
88635;2023;OCTUBRE;SABADO;28/10/2023;15;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,650244;-58,505193;1
88636;2023;ABRIL;MARTES;11/4/2023;17;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,661061;-58,502093;1
88637;2023;ENERO;JUEVES;12/1/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,661332;-58,501653;1
88638;2023;MAYO;MIERCOLES;17/5/2023;9;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,661958;-58,502413;1
88639;2023;JUNIO;JUEVES;1/6/2023;22;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66268912;-58,50150972;1
88640;2023;JULIO;LUNES;31/7/2023;19;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,661958;-58,502413;1
88641;2023;MARZO;DOMINGO;26/3/2023;3;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,661145;-58,501992;1
88642;2023;MARZO;MARTES;14/3/2023;7;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65524978;-58,50497681;1
88643;2023;MARZO;VIERNES;24/3/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652069;-58,505235;1
88644;2023;MARZO;SABADO;25/3/2023;15;Robo;Robo automotor;SI;NO;MATADEROS;CC-09;-34,652658;-58,505874;1
88645;2023;JUNIO;VIERNES;9/6/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,653088;-58,505554;1
88646;2023;JULIO;SABADO;1/7/2023;2;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65218937;-58,50536636;1
88647;2023;AGOSTO;SABADO;5/8/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65238983;-58,50485875;1
88648;2023;AGOSTO;MIERCOLES;9/8/2023;19;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65445069;-58,50573507;1
88649;2023;OCTUBRE;JUEVES;19/10/2023;11;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,653749;-58,504953;1
88650;2023;OCTUBRE;MIERCOLES;25/10/2023;11;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65516154;-58,50487273;1
88651;2023;NOVIEMBRE;JUEVES;23/11/2023;1;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,654786;-58,505417;1
88652;2023;NOVIEMBRE;MIERCOLES;29/11/2023;20;Robo;Robo total;SI;SI;MATADEROS;CC-09;-34,654463;-58,505709;1
88653;2023;DICIEMBRE;JUEVES;7/12/2023;1;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,652915;-58,505686;1
88654;2023;DICIEMBRE;JUEVES;7/12/2023;1;Robo;Robo total;SI;SI;MATADEROS;CC-09;-34,654373;-58,505854;1
88655;2023;ABRIL;JUEVES;20/4/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65414;-58,505135;1
88656;2023;ENERO;JUEVES;12/1/2023;23;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6587;-58,487297;1
88657;2023;JULIO;DOMINGO;30/7/2023;19;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65822938;-58,48680099;1
88658;2023;ENERO;LUNES;30/1/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,658568;-58,487692;1
88659;2023;JULIO;VIERNES;14/7/2023;2;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65803394;-58,48829515;1
88660;2023;ABRIL;DOMINGO;2/4/2023;21;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,657856;-58,486964;1
88661;2023;FEBRERO;SABADO;25/2/2023;10;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,658389;-58,486151;1
88662;2023;MARZO;LUNES;13/3/2023;15;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65808;-58,486611;1
88663;2023;ABRIL;MARTES;25/4/2023;19;Robo;Robo total;SI;SI;MATADEROS;CC-09;-34,65708;-58,48786;1
88664;2023;JUNIO;DOMINGO;25/6/2023;23;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65799;-58,486663;1
88665;2023;JULIO;VIERNES;7/7/2023;7;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,658389;-58,486151;1
88666;2023;JULIO;SABADO;15/7/2023;21;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65799;-58,486663;1
88667;2023;AGOSTO;JUEVES;10/8/2023;5;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,658213;-58,486377;1
88668;2023;NOVIEMBRE;SABADO;11/11/2023;18;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,657163;-58,486078;1
88669;2023;FEBRERO;DOMINGO;5/2/2023;5;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,660133;-58,503109;1
88670;2023;ABRIL;VIERNES;14/4/2023;23;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,660133;-58,503109;1
88671;2023;JULIO;DOMINGO;2/7/2023;12;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,660758;-58,50386;1
88672;2023;ABRIL;DOMINGO;2/4/2023;19;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,660133;-58,503109;1
88673;2023;MAYO;DOMINGO;14/5/2023;16;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6601513;-58,50308344;1
88674;2023;AGOSTO;VIERNES;18/8/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65859364;-58,50424404;1
88675;2023;OCTUBRE;JUEVES;5/10/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6601513;-58,50308344;1
88676;2023;NOVIEMBRE;DOMINGO;26/11/2023;13;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,660021;-58,502383;1
88677;2023;ABRIL;MARTES;11/4/2023;0;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6601513;-58,50308344;1
88678;2023;JUNIO;JUEVES;8/6/2023;16;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,651339;-58,502016;1
88679;2023;MARZO;MARTES;28/3/2023;11;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,651584;-58,503803;1
88680;2023;MAYO;SABADO;13/5/2023;8;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,651354;-58,506036;1
88681;2023;JUNIO;VIERNES;30/6/2023;15;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65134;-58,50217;1
88682;2023;OCTUBRE;VIERNES;6/10/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65133;-58,502201;1
88683;2023;NOVIEMBRE;DOMINGO;5/11/2023;7;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,648234;-58,495918;1
88684;2023;FEBRERO;MARTES;14/2/2023;23;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,647969;-58,496168;1
88685;2023;ABRIL;MIERCOLES;26/4/2023;23;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,647893;-58,496498;1
88686;2023;ABRIL;JUEVES;27/4/2023;6;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,64798;-58,49629;1
88687;2023;MAYO;VIERNES;26/5/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64796103;-58,49631473;1
88688;2023;OCTUBRE;LUNES;30/10/2023;17;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,647969;-58,496168;1
88689;2023;JUNIO;DOMINGO;25/6/2023;1;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,664948;-58,501015;1
88690;2023;OCTUBRE;LUNES;30/10/2023;7;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,664834;-58,500878;1
88691;2023;DICIEMBRE;LUNES;4/12/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,66488;-58,501094;1
88692;2023;SEPTIEMBRE;VIERNES;1/9/2023;19;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,648932;-58,494914;1
88693;2023;OCTUBRE;MARTES;31/10/2023;16;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,6486;-58,49550091;1
88694;2023;JUNIO;MARTES;20/6/2023;11;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,654467;-58,493355;1
88695;2023;SEPTIEMBRE;MARTES;12/9/2023;8;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65549;-58,49467818;1
88696;2023;ENERO;DOMINGO;22/1/2023;5;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65519;-58,494352;1
88697;2023;FEBRERO;VIERNES;24/2/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,653969;-58,491822;1
88698;2023;JUNIO;JUEVES;8/6/2023;8;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,655126;-58,494275;1
88699;2023;NOVIEMBRE;DOMINGO;5/11/2023;19;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,655903;-58,495076;1
88700;2023;NOVIEMBRE;MARTES;28/11/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6545797;-58,49357212;1
88701;2023;JUNIO;DOMINGO;25/6/2023;12;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65559057;-58,49145161;1
88702;2023;AGOSTO;VIERNES;18/8/2023;11;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,664688;-58,513922;1
88703;2023;OCTUBRE;JUEVES;19/10/2023;22;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,655595;-58,491507;1
88704;2023;MARZO;VIERNES;31/3/2023;16;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,654378;-58,495131;1
88705;2023;JULIO;LUNES;24/7/2023;11;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,657177;-58,484551;1
88706;2023;AGOSTO;JUEVES;3/8/2023;6;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65976493;-58,48386124;1
88707;2023;SEPTIEMBRE;SABADO;30/9/2023;18;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,660022;-58,484119;1
88708;2023;ENERO;MARTES;10/1/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,660046;-58,482383;1
88709;2023;JULIO;MIERCOLES;5/7/2023;10;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,659982;-58,484008;1
88710;2023;ABRIL;MARTES;11/4/2023;18;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,65975;-58,482764;1
88711;2023;AGOSTO;SABADO;19/8/2023;8;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,6598796;-58,48261731;1
88712;2023;AGOSTO;MARTES;22/8/2023;2;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6598796;-58,48261731;1
88713;2023;OCTUBRE;LUNES;30/10/2023;15;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65979;-58,482839;1
88714;2023;MARZO;VIERNES;10/3/2023;0;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,659646;-58,486025;1
88715;2023;ABRIL;JUEVES;6/4/2023;17;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,66002;-58,48413;1
88716;2023;AGOSTO;DOMINGO;13/8/2023;16;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,659771;-58,485213;1
88717;2023;JUNIO;MARTES;27/6/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,66089151;-58,51555032;1
88718;2023;OCTUBRE;MARTES;24/10/2023;18;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66026;-58,515199;1
88719;2023;ENERO;JUEVES;5/1/2023;17;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,660875;-58,515512;1
88720;2023;ENERO;MIERCOLES;25/1/2023;17;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,661321;-58,516302;1
88721;2023;ABRIL;VIERNES;7/4/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,660839;-58,515923;1
88722;2023;ABRIL;JUEVES;13/4/2023;8;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,660875;-58,515512;1
88723;2023;SEPTIEMBRE;MIERCOLES;13/9/2023;8;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66006498;-58,51555419;1
88724;2023;MAYO;MIERCOLES;3/5/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64938697;-58,49611505;1
88725;2023;MARZO;MARTES;28/3/2023;11;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65158;-58,496503;1
88726;2023;SEPTIEMBRE;JUEVES;7/9/2023;3;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,651686;-58,496505;1
88727;2023;ABRIL;SABADO;1/4/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65197278;-58,49605522;1
88728;2023;ENERO;MARTES;3/1/2023;15;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652444;-58,495531;1
88729;2023;MARZO;SABADO;11/3/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,651541;-58,495609;1
88730;2023;MARZO;VIERNES;17/3/2023;16;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,649858;-58,496166;1
88731;2023;MAYO;MIERCOLES;24/5/2023;21;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,650274;-58,496605;1
88732;2023;DICIEMBRE;MIERCOLES;27/12/2023;13;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652343;-58,49657;1
88733;2023;ABRIL;VIERNES;28/4/2023;18;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,66336;-58,499191;1
88734;2023;FEBRERO;LUNES;27/2/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,662558;-58,500164;1
88735;2023;ABRIL;DOMINGO;9/4/2023;1;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,663222;-58,500889;1
88736;2023;JUNIO;SABADO;3/6/2023;3;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66252404;-58,5001927;1
88737;2023;JULIO;MIERCOLES;5/7/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,6625934;-58,50021569;1
88738;2023;AGOSTO;JUEVES;10/8/2023;17;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,662777;-58,499898;1
88739;2023;AGOSTO;DOMINGO;27/8/2023;20;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,662558;-58,500164;1
88740;2023;OCTUBRE;VIERNES;6/10/2023;1;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,66329483;-58,50098444;1
88741;2023;OCTUBRE;DOMINGO;22/10/2023;10;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66288861;-58,49975331;1
88742;2023;SEPTIEMBRE;LUNES;4/9/2023;7;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,66319145;-58,50093734;1
88743;2023;DICIEMBRE;MIERCOLES;6/12/2023;14;Robo;Robo total;NO;SI;MATADEROS;CC-09;-34,66336;-58,499191;1
88744;2023;NOVIEMBRE;VIERNES;24/11/2023;8;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,653244;-58,49437;1
88745;2023;AGOSTO;JUEVES;3/8/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,653468;-58,49415;1
88746;2023;ENERO;MARTES;3/1/2023;21;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652806;-58,493356;1
88747;2023;ENERO;SABADO;21/1/2023;21;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,653344;-58,495938;1
88748;2023;ENERO;MARTES;24/1/2023;21;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,653468;-58,49415;1
88749;2023;ENERO;MARTES;31/1/2023;5;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65278556;-58,49173661;1
88750;2023;FEBRERO;MIERCOLES;22/2/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652806;-58,493356;1
88751;2023;FEBRERO;LUNES;27/2/2023;8;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,653073;-58,496355;1
88752;2023;MAYO;LUNES;29/5/2023;13;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65277942;-58,49501506;1
88753;2023;JUNIO;MARTES;13/6/2023;18;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652805;-58,493345;1
88754;2023;AGOSTO;MIERCOLES;23/8/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652924;-58,491573;1
88755;2023;NOVIEMBRE;MIERCOLES;22/11/2023;14;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65286776;-58,49490039;1
88756;2023;DICIEMBRE;MARTES;19/12/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,653511;-58,495661;1
88757;2023;ABRIL;DOMINGO;2/4/2023;18;Robo;Robo total;SI;SI;MATADEROS;CC-09;-34,652924;-58,491573;1
88758;2023;OCTUBRE;LUNES;23/10/2023;14;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,652738;-58,493153;1
88759;2023;MARZO;LUNES;13/3/2023;7;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,65292818;-58,49644467;1
88760;2023;NOVIEMBRE;SABADO;11/11/2023;13;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,653046;-58,496389;1
88761;2023;MAYO;MIERCOLES;17/5/2023;6;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,661642;-58,495513;1
88762;2023;ENERO;MIERCOLES;18/1/2023;20;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,664908;-58,497311;1
88763;2023;MARZO;DOMINGO;5/3/2023;20;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,664119;-58,49827;1
88764;2023;ABRIL;LUNES;17/4/2023;16;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,661543;-58,495552;1
88765;2023;JULIO;DOMINGO;2/7/2023;16;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,665552;-58,49809;1
88766;2023;JULIO;LUNES;3/7/2023;16;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,665469;-58,49663;1
88767;2023;JULIO;DOMINGO;16/7/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,665823;-58,498358;1
88768;2023;JULIO;JUEVES;20/7/2023;13;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,664895;-58,497327;1
88769;2023;JULIO;DOMINGO;23/7/2023;16;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,664866;-58,497313;1
88770;2023;AGOSTO;MIERCOLES;9/8/2023;14;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,66413195;-58,49828515;1
88771;2023;AGOSTO;DOMINGO;20/8/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,665357;-58,497854;1
88772;2023;AGOSTO;JUEVES;17/8/2023;12;Robo;Robo total;SI;SI;MATADEROS;CC-09;-34,664135;-58,498249;1
88773;2023;SEPTIEMBRE;LUNES;4/9/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,665304;-58,497854;1
88774;2023;SEPTIEMBRE;VIERNES;22/9/2023;13;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66520382;-58,49773537;1
88775;2023;DICIEMBRE;MIERCOLES;27/12/2023;22;Robo;Robo total;NO;SI;MATADEROS;CC-09;-34,66591;-58,496085;1
88776;2023;OCTUBRE;VIERNES;6/10/2023;21;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,66539651;-58,49802375;1
88777;2023;ENERO;JUEVES;19/1/2023;4;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,658335;-58,482938;1
88778;2023;ABRIL;SABADO;1/4/2023;6;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,658567;-58,482701;1
88779;2023;MAYO;JUEVES;11/5/2023;22;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,64851094;-58,50138934;1
88780;2023;NOVIEMBRE;MIERCOLES;15/11/2023;9;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,647933;-58,50065;1
88781;2023;ENERO;DOMINGO;1/1/2023;9;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,652618;-58,498693;1
88782;2023;FEBRERO;MIERCOLES;15/2/2023;15;Robo;Robo total;SI;SI;MATADEROS;CC-09;-34,648191;-58,50099;1
88783;2023;FEBRERO;SABADO;25/2/2023;0;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,647768;-58,500592;1
88784;2023;FEBRERO;SABADO;25/2/2023;21;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,646714;-58,499538;1
88785;2023;MARZO;LUNES;27/3/2023;7;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,646896;-58,499438;1
88786;2023;ABRIL;DOMINGO;2/4/2023;10;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,64851094;-58,50138934;1
88787;2023;ABRIL;DOMINGO;23/4/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64745838;-58,50128222;1
88788;2023;JUNIO;MARTES;13/6/2023;20;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,6475;-58,501361;1
88789;2023;SEPTIEMBRE;MIERCOLES;6/9/2023;8;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64652;-58,500303;1
88790;2023;SEPTIEMBRE;SABADO;23/9/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64740367;-58,50034286;1
88791;2023;OCTUBRE;JUEVES;12/10/2023;6;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64757206;-58,50033273;1
88792;2023;OCTUBRE;JUEVES;19/10/2023;16;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,646035;-58,500494;1
88793;2023;OCTUBRE;MARTES;24/10/2023;13;Robo;Robo total;NO;SI;MATADEROS;CC-09;-34,648191;-58,50099;1
88794;2023;DICIEMBRE;VIERNES;29/12/2023;7;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64772;-58,50157;1
88795;2023;MARZO;JUEVES;16/3/2023;20;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,64641;-58,501506;1
88796;2023;ABRIL;MARTES;25/4/2023;8;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,64698082;-58,50084898;1
88797;2023;JUNIO;DOMINGO;18/6/2023;9;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,648593;-58,499369;1
88798;2023;SEPTIEMBRE;SABADO;23/9/2023;1;Robo;Robo total;SI;NO;MATADEROS;CC-09;-34,646215;-58,50111;1
88799;2023;OCTUBRE;MARTES;31/10/2023;19;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,64852781;-58,49931459;1
88800;2023;ENERO;MIERCOLES;11/1/2023;8;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652632;-58,49037;1
88801;2023;FEBRERO;MIERCOLES;1/2/2023;10;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,653051;-58,489774;1
88802;2023;MAYO;MIERCOLES;31/5/2023;2;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65266412;-58,49023909;1
88803;2023;JUNIO;VIERNES;23/6/2023;1;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65264;-58,490233;1
88804;2023;JULIO;MARTES;25/7/2023;0;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,652632;-58,49037;1
88805;2023;AGOSTO;MARTES;1/8/2023;12;Hurto;Hurto total;NO;NO;MATADEROS;CC-09;-34,65266412;-58,49023909;1
88806;2023;MAYO;VIERNES;5/5/2023;5;Robo;Robo total;NO;NO;MATADEROS;CC-09;-34,653051;-58,49001;1
88807;2023;MAYO;MIERCOLES;17/5/2023;6;Hurto;Hurto automotor;NO;NO;MATADEROS;CC-09;-34,661949;-58,49322;1
