"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
979805,"2019","OCTUBRE","VIERNES","2019-10-11",18,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.612204","-58.430276",1
979806,"2019","OCTUBRE","MIERCOLES","2019-10-23",18,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.612204","-58.430276",1
979811,"2019","OCTUBRE","MIERCOLES","2019-10-09",23,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612194","-58.401266",1
979812,"2019","OCTUBRE","MIERCOLES","2019-10-23",10,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612194","-58.401266",1
979816,"2019","AGOSTO","SABADO","2019-08-17",5,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612189","-58.388984",1
979822,"2019","OCTUBRE","LUNES","2019-10-07",18,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612186","-58.402209",1
979824,"2019","OCTUBRE","JUEVES","2019-10-24",18,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612186","-58.402209",1
979827,"2019","DICIEMBRE","LUNES","2019-12-23",7,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612184","-58.385461",1
979829,"2019","FEBRERO","MARTES","2019-02-26",20,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612179","-58.401555",1
979830,"2019","ENERO","SABADO","2019-01-12",19,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612179","-58.401555",1
979834,"2019","JUNIO","SABADO","2019-06-15",18,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.612174","-58.419417",1
979835,"2019","DICIEMBRE","DOMINGO","2019-12-08",13,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.612174","-58.381233",1
979836,"2019","DICIEMBRE","JUEVES","2019-12-05",13,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.612174","-58.381233",1
979840,"2019","NOVIEMBRE","DOMINGO","2019-11-10",19,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.61217","-58.456023",1
979843,"2019","NOVIEMBRE","DOMINGO","2019-11-10",4,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612169","-58.41011",1
979848,"2019","OCTUBRE","DOMINGO","2019-10-06",2,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612169","-58.41299",1
979849,"2019","NOVIEMBRE","MARTES","2019-11-12",4,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612169","-58.41011",1
979850,"2019","ENERO","JUEVES","2019-01-31",13,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612168","-58.401892",1
979861,"2019","JULIO","JUEVES","2019-07-11",23,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.61215","-58.46972",1
979876,"2019","NOVIEMBRE","MIERCOLES","2019-11-27",7,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.612138","-58.470397",1
979886,"2019","ABRIL","VIERNES","2019-04-19",0,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612137","-58.410203",1
979887,"2019","ABRIL","LUNES","2019-04-15",0,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612137","-58.410203",1
979888,"2019","MAYO","JUEVES","2019-05-09",22,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612137","-58.410203",1
979893,"2019","JUNIO","LUNES","2019-06-24",11,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.604315","-58.42509",1
979895,"2019","MARZO","JUEVES","2019-03-28",12,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612137","-58.410203",1
979896,"2019","ABRIL","MARTES","2019-04-09",0,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612137","-58.410203",1
979897,"2019","MAYO","MARTES","2019-05-07",22,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612137","-58.410203",1
979898,"2019","FEBRERO","SABADO","2019-02-09",8,"Amenazas","Amenazas","NO","NO","PUERTO MADERO",1,"-34.612137","-58.366794",1
979902,"2019","JULIO","JUEVES","2019-07-04",9,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.612129","-58.433158",1
979906,"2019","SEPTIEMBRE","VIERNES","2019-09-20",12,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.612125","-58.440705",1
979907,"2019","MARZO","SABADO","2019-03-16",21,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.612124","-58.465479",1
979908,"2019","ENERO","JUEVES","2019-01-31",11,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612123","-58.390322",1
979909,"2019","OCTUBRE","DOMINGO","2019-10-27",10,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612122","-58.384048",1
979917,"2019","MAYO","SABADO","2019-05-18",10,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.612108","-58.445188",1
979920,"2019","JUNIO","JUEVES","2019-06-13",16,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.612104","-58.431364",1
979929,"2019","JULIO","DOMINGO","2019-07-07",0,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.612095","-58.466407",1
979935,"2019","ABRIL","MIERCOLES","2019-04-17",14,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.612095","-58.466407",1
979936,"2019","JULIO","LUNES","2019-07-15",0,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.612095","-58.466407",1
979942,"2019","JULIO","LUNES","2019-07-29",11,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.612087","-58.416035",1
979943,"2019","JULIO","MARTES","2019-07-23",13,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.612087","-58.416035",1
979944,"2019","ABRIL","MARTES","2019-04-30",14,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.612087","-58.377595",1
979947,"2019","AGOSTO","VIERNES","2019-08-16",10,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612081","-58.400323",1
979952,"2019","OCTUBRE","LUNES","2019-10-28",20,"Amenazas","Amenazas","NO","NO","VILLA DEL PARQUE",11,"-34.612072","-58.492969",1
979955,"2019","MARZO","LUNES","2019-03-04",22,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.61207","-58.455229",1
979956,"2019","FEBRERO","LUNES","2019-02-11",9,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.604256","-58.407817",1
979957,"2019","DICIEMBRE","LUNES","2019-12-02",7,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.61207","-58.477259",1
979958,"2019","JUNIO","VIERNES","2019-06-28",18,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.61207","-58.477259",1
979959,"2019","MARZO","SABADO","2019-03-30",22,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.61207","-58.455229",1
979961,"2019","OCTUBRE","MARTES","2019-10-01",18,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612067","-58.400603",1
979966,"2019","OCTUBRE","MARTES","2019-10-01",21,"Lesiones","Lesiones Dolosas","NO","NO","VILLA REAL",10,"-34.612065","-58.52851",1
979971,"2019","NOVIEMBRE","VIERNES","2019-11-22",6,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612057","-58.410126",1
979973,"2019","MAYO","MIERCOLES","2019-05-01",10,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.612053","-58.415896",1
979977,"2019","FEBRERO","JUEVES","2019-02-07",20,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612039","-58.369799",1
979987,"2019","JULIO","MARTES","2019-07-02",21,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.61203","-58.415806",1
979990,"2019","DICIEMBRE","MARTES","2019-12-24",15,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.612028","-58.432788",1
979998,"2019","FEBRERO","LUNES","2019-02-04",20,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.612016","-58.413091",1
979999,"2019","MARZO","JUEVES","2019-03-07",18,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612016","-58.413091",1
980000,"2019","ABRIL","MARTES","2019-04-09",13,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612012","-58.374796",1
980009,"2019","OCTUBRE","LUNES","2019-10-14",13,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.612007","-58.416039",1
980017,"2019","SEPTIEMBRE","JUEVES","2019-09-19",6,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612002","-58.374727",1
980021,"2019","JUNIO","LUNES","2019-06-17",23,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.612001","-58.382573",1
980024,"2019","ABRIL","SABADO","2019-04-06",17,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.612001","-58.401624",1
980032,"2019","OCTUBRE","VIERNES","2019-10-04",21,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.611998","-58.524862",1
980035,"2019","ABRIL","LUNES","2019-04-15",17,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611998","-58.387518",1
980036,"2019","MAYO","DOMINGO","2019-05-05",20,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611998","-58.387518",1
980037,"2019","MAYO","VIERNES","2019-05-24",20,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611998","-58.387518",1
980038,"2019","AGOSTO","SABADO","2019-08-24",20,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611998","-58.387518",1
980041,"2019","ENERO","SABADO","2019-01-26",0,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEL PARQUE",11,"-34.611983","-58.494347",1
980044,"2019","ENERO","VIERNES","2019-01-04",0,"Amenazas","Amenazas","NO","NO","VILLA DEL PARQUE",11,"-34.611983","-58.494347",1
980046,"2019","SEPTIEMBRE","DOMINGO","2019-09-15",15,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611982","-58.398969",1
980047,"2019","NOVIEMBRE","MARTES","2019-11-12",18,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611982","-58.398969",1
980048,"2019","JUNIO","LUNES","2019-06-03",20,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611982","-58.398969",1
980053,"2019","OCTUBRE","MARTES","2019-10-01",1,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEL PARQUE",11,"-34.611975","-58.496316",1
980067,"2019","JULIO","MARTES","2019-07-16",1,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611968","-58.419384",1
980073,"2019","JULIO","MARTES","2019-07-02",7,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611964","-58.412999",1
980081,"2019","OCTUBRE","MARTES","2019-10-22",18,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611957","-58.399132",1
980099,"2019","SEPTIEMBRE","MARTES","2019-09-10",21,"Amenazas","Amenazas","NO","NO","PUERTO MADERO",1,"-34.611945","-58.359367",1
980113,"2019","JUNIO","DOMINGO","2019-06-09",21,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611929","-58.410145",1
980124,"2019","SEPTIEMBRE","SABADO","2019-09-21",16,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611915","-58.381828",1
980129,"2019","SEPTIEMBRE","MARTES","2019-09-03",12,"Amenazas","Amenazas","NO","NO","VILLA DEL PARQUE",11,"-34.611914","-58.496365",1
980130,"2019","ABRIL","DOMINGO","2019-04-07",15,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611914","-58.388981",1
980134,"2019","JULIO","LUNES","2019-07-22",7,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.611912","-58.442274",1
980136,"2019","AGOSTO","DOMINGO","2019-08-18",8,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611911","-58.370601",1
980138,"2019","JULIO","LUNES","2019-07-22",13,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611911","-58.383358",1
980147,"2019","AGOSTO","MARTES","2019-08-20",20,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.611899","-58.524918",1
980149,"2019","ABRIL","LUNES","2019-04-08",0,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611897","-58.469004",1
980150,"2019","ENERO","JUEVES","2019-01-03",20,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611897","-58.469004",1
980153,"2019","DICIEMBRE","VIERNES","2019-12-13",12,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.611896","-58.430236",1
980154,"2019","MARZO","LUNES","2019-03-04",15,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611895","-58.420849",1
980155,"2019","ABRIL","LUNES","2019-04-15",20,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611895","-58.420849",1
980159,"2019","MAYO","LUNES","2019-05-27",14,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611893","-58.415576",1
980161,"2019","MAYO","DOMINGO","2019-05-05",14,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611893","-58.415576",1
980167,"2019","DICIEMBRE","SABADO","2019-12-14",22,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611887","-58.422169",1
980169,"2019","ENERO","MARTES","2019-01-01",15,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611885","-58.37198",1
980170,"2019","NOVIEMBRE","DOMINGO","2019-11-10",3,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.611877","-58.440776",1
980175,"2019","MARZO","LUNES","2019-03-11",11,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611875","-58.415339",1
980179,"2019","JULIO","DOMINGO","2019-07-07",5,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611874","-58.38121",1
980183,"2019","FEBRERO","MARTES","2019-02-19",21,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611871","-58.397442",1
980184,"2019","MARZO","JUEVES","2019-03-14",20,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611871","-58.397442",1
980187,"2019","SEPTIEMBRE","LUNES","2019-09-23",0,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611869","-58.394813",1
980188,"2019","DICIEMBRE","MIERCOLES","2019-12-25",5,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611869","-58.394813",1
980197,"2019","SEPTIEMBRE","MIERCOLES","2019-09-04",16,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611861","-58.380945",1
980198,"2019","SEPTIEMBRE","SABADO","2019-09-21",16,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611861","-58.380945",1
980199,"2019","SEPTIEMBRE","JUEVES","2019-09-19",16,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611861","-58.380945",1
980200,"2019","ABRIL","LUNES","2019-04-01",10,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611859","-58.470505",1
980201,"2019","DICIEMBRE","SABADO","2019-12-14",16,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611859","-58.470505",1
980204,"2019","DICIEMBRE","VIERNES","2019-12-06",16,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.611859","-58.470505",1
980207,"2019","SEPTIEMBRE","JUEVES","2019-09-05",10,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611856","-58.405606",1
980209,"2019","FEBRERO","LUNES","2019-02-18",9,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611855","-58.411686",1
980210,"2019","JUNIO","SABADO","2019-06-15",17,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611855","-58.371929",1
980211,"2019","JULIO","DOMINGO","2019-07-07",7,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611855","-58.411686",1
980212,"2019","JULIO","VIERNES","2019-07-05",12,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611855","-58.411686",1
980221,"2019","DICIEMBRE","DOMINGO","2019-12-29",13,"Amenazas","Amenazas","NO","NO","VILLA SANTA RITA",11,"-34.611835","-58.490823",1
980231,"2019","DICIEMBRE","MARTES","2019-12-10",14,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611831","-58.380547",1
980240,"2019","MARZO","VIERNES","2019-03-22",19,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.611822","-58.519567",1
980241,"2019","MARZO","SABADO","2019-03-23",11,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.611822","-58.519567",1
980242,"2019","ENERO","JUEVES","2019-01-31",20,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611819","-58.473778",1
980243,"2019","MARZO","MIERCOLES","2019-03-13",19,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.611817","-58.46319",1
980246,"2019","JULIO","VIERNES","2019-07-05",13,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611812","-58.411524",1
980247,"2019","JULIO","MIERCOLES","2019-07-24",13,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611812","-58.411524",1
980254,"2019","MARZO","JUEVES","2019-03-07",9,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611799","-58.395813",1
980257,"2019","JULIO","JUEVES","2019-07-11",0,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611799","-58.395813",1
980258,"2019","OCTUBRE","VIERNES","2019-10-04",22,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611799","-58.395813",1
980259,"2019","ABRIL","DOMINGO","2019-04-21",17,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611796","-58.388886",1
980267,"2019","MARZO","JUEVES","2019-03-14",15,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEVOTO",11,"-34.611791","-58.518108",1
980280,"2019","MAYO","MARTES","2019-05-07",21,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.61179","-58.407147",1
980281,"2019","MAYO","LUNES","2019-05-13",21,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.61179","-58.407147",1
980282,"2019","MAYO","MARTES","2019-05-21",21,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.61179","-58.407147",1
980286,"2019","MARZO","MARTES","2019-03-12",10,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611788","-58.421945",1
980287,"2019","MARZO","MIERCOLES","2019-03-20",20,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611788","-58.421945",1
980289,"2019","ABRIL","DOMINGO","2019-04-28",10,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.611785","-58.475782",1
980290,"2019","NOVIEMBRE","MARTES","2019-11-26",2,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.611785","-58.475782",1
980292,"2019","FEBRERO","LUNES","2019-02-04",13,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611782","-58.396171",1
980293,"2019","MARZO","SABADO","2019-03-23",4,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611782","-58.396171",1
980299,"2019","JUNIO","MARTES","2019-06-11",16,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611772","-58.403216",1
980304,"2019","FEBRERO","MIERCOLES","2019-02-13",11,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.611768","-58.44353",1
980310,"2019","ABRIL","LUNES","2019-04-29",18,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611761","-58.421512",1
980313,"2019","ENERO","MARTES","2019-01-01",17,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611761","-58.421512",1
980314,"2019","ABRIL","VIERNES","2019-04-26",16,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611761","-58.421512",1
980315,"2019","AGOSTO","DOMINGO","2019-08-25",20,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611761","-58.421512",1
980317,"2019","NOVIEMBRE","VIERNES","2019-11-08",13,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEL PARQUE",11,"-34.61176","-58.497803",1
980320,"2019","AGOSTO","JUEVES","2019-08-08",10,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.611758","-58.431634",1
980326,"2019","MAYO","DOMINGO","2019-05-12",23,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.611755","-58.445031",1
980334,"2019","SEPTIEMBRE","LUNES","2019-09-09",12,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.604011","-58.430128",1
980337,"2019","MARZO","SABADO","2019-03-23",16,"Amenazas","Amenazas","NO","NO","VILLA SANTA RITA",11,"-34.611749","-58.487596",1
980339,"2019","ABRIL","DOMINGO","2019-04-28",17,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.61174","-58.418219",1
980340,"2019","NOVIEMBRE","MIERCOLES","2019-11-20",7,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611737","-58.39169",1
980342,"2019","OCTUBRE","DOMINGO","2019-10-27",10,"Lesiones","Lesiones Dolosas","NO","NO","VILLA SANTA RITA",11,"-34.611733","-58.481942",1
980345,"2019","ABRIL","VIERNES","2019-04-05",2,"Lesiones","Lesiones Dolosas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980346,"2019","SEPTIEMBRE","MARTES","2019-09-17",15,"Lesiones","Lesiones Dolosas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980347,"2019","SEPTIEMBRE","LUNES","2019-09-02",17,"Lesiones","Lesiones Dolosas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980349,"2019","ABRIL","VIERNES","2019-04-19",12,"Amenazas","Amenazas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980350,"2019","ABRIL","LUNES","2019-04-15",2,"Amenazas","Amenazas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980351,"2019","JULIO","JUEVES","2019-07-04",21,"Amenazas","Amenazas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980352,"2019","SEPTIEMBRE","JUEVES","2019-09-26",17,"Amenazas","Amenazas","NO","NO","VILLA REAL",10,"-34.611732","-58.528596",1
980354,"2019","AGOSTO","MARTES","2019-08-06",3,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.61173","-58.386196",1
980355,"2019","SEPTIEMBRE","SABADO","2019-09-28",16,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEVOTO",11,"-34.61173","-58.518019",1
980361,"2019","OCTUBRE","MARTES","2019-10-15",20,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.61173","-58.386196",1
980366,"2019","DICIEMBRE","MIERCOLES","2019-12-25",17,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611729","-58.378453",1
980367,"2019","DICIEMBRE","DOMINGO","2019-12-22",23,"Lesiones","Lesiones Dolosas","NO","NO","ALMAGRO",5,"-34.611722","-58.430202",1
980371,"2019","FEBRERO","JUEVES","2019-02-07",3,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980372,"2019","MARZO","VIERNES","2019-03-22",22,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980373,"2019","MAYO","DOMINGO","2019-05-26",1,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980374,"2019","SEPTIEMBRE","VIERNES","2019-09-27",12,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980379,"2019","ENERO","LUNES","2019-01-14",23,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980380,"2019","MAYO","DOMINGO","2019-05-12",1,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980381,"2019","MAYO","SABADO","2019-05-11",23,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980382,"2019","NOVIEMBRE","MIERCOLES","2019-11-06",17,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611721","-58.401551",1
980397,"2019","JULIO","LUNES","2019-07-01",19,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.603955","-58.410672",1
980399,"2019","NOVIEMBRE","VIERNES","2019-11-08",17,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.61171","-58.369414",1
980400,"2019","AGOSTO","JUEVES","2019-08-08",17,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611705","-58.370613",1
980403,"2019","NOVIEMBRE","VIERNES","2019-11-22",14,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.611698","-58.414409",1
980408,"2019","FEBRERO","MARTES","2019-02-26",19,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.611696","-58.454368",1
980412,"2019","AGOSTO","VIERNES","2019-08-30",0,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611691","-58.394775",1
980418,"2019","OCTUBRE","VIERNES","2019-10-11",12,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611689","-58.465745",1
980427,"2019","SEPTIEMBRE","DOMINGO","2019-09-22",13,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.611669","-58.404487",1
980434,"2019","MARZO","VIERNES","2019-03-15",16,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.611656","-58.463057",1
980437,"2019","SEPTIEMBRE","DOMINGO","2019-09-15",17,"Amenazas","Amenazas","NO","NO","VILLA SANTA RITA",11,"-34.611654","-58.485394",1
980446,"2019","MARZO","LUNES","2019-03-04",0,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.61164","-58.442563",1
980447,"2019","JULIO","MIERCOLES","2019-07-17",20,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEVOTO",11,"-34.611638","-58.526243",1
980449,"2019","ENERO","JUEVES","2019-01-10",13,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.611636","-58.394509",1
980450,"2019","NOVIEMBRE","JUEVES","2019-11-28",22,"Lesiones","Lesiones Dolosas","NO","NO","MONSERRAT",1,"-34.611635","-58.377866",1
